key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f725cec0d210519997947e6,5ff3e5d3c274b3a61aeb7843,2021-01-04_22h09.18.070,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,3.362715,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,76,-34.5,1,0,0,response3disk,7,9,-19,4.5,1,0,0,rectangle,-19,4.5,1,0,0,,5,0,0.002605,-19,4.5,1,0,0,0,8,8,7,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f725cec0d210519997947e6,5ff3e5d3c274b3a61aeb7843,2021-01-04_22h09.18.070,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,2.759035,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,94,55.5,1,0,0,response1disk,4,10,12,3.5,1,0,0,rectangle,12,3.5,1,0,0,,4,0,0.002545,12,3.5,1,0,0,0,9,9,127,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f725cec0d210519997947e6,5ff3e5d3c274b3a61aeb7843,2021-01-04_22h09.18.070,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.767625,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-40,87.5,1,0,0,response7disk,8,11,-14,-2.5,1,0,0,rectangle,-14,-2.5,1,0,0,,2,0,0.00455,-14,-2.5,1,0,0,0,10,10,48,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f725cec0d210519997947e6,5ff3e5d3c274b3a61aeb7843,2021-01-04_22h09.18.070,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,2.512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,41,76.5,1,0,0,response1disk,7,12,-7,-5.5,1,0,0,rectangle,-7,-5.5,1,0,0,,2,0,0.00184,-7,-5.5,1,0,0,0,11,11,38,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f725cec0d210519997947e6,5ff3e5d3c274b3a61aeb7843,2021-01-04_22h09.18.070,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.67755,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,48,88.5,1,0,0,response1disk,8,13,-5,-6.5,1,0,0,rectangle,-5,-6.5,1,0,0,,4,0,0.001915,-5,-6.5,1,0,0,0,12,12,35,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f725cec0d210519997947e6,5ff3e5d3c274b3a61aeb7843,2021-01-04_22h09.18.070,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.999445,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,51,107.5,1,0,0,response1disk,8,14,-19,-2.5,1,0,0,rectangle,-19,-2.5,1,0,0,,3,0,0.001635,-19,-2.5,1,0,0,0,13,13,133,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f725cec0d210519997947e6,5ff3e5d3c274b3a61aeb7843,2021-01-04_22h09.18.070,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.353095,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,-30.5,1,0,0,response3disk,3,15,5,-0.5,1,0,0,rectangle,5,-0.5,1,0,0,,3,0,0.006205,5,-0.5,1,0,0,0,14,14,77,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f725cec0d210519997947e6,5ff3e5d3c274b3a61aeb7843,2021-01-04_22h09.18.070,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.217225,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,29,93.5,1,0,0,response1disk,9,16,1,-1.5,1,0,0,rectangle,1,-1.5,1,0,0,,3,0,0.00424,1,-1.5,1,0,0,0,15,15,90,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f725cec0d210519997947e6,5ff3e5d3c274b3a61aeb7843,2021-01-04_22h09.18.070,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,1.65254,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,58,-83.5,1,0,0,response3disk,5,17,6,9.5,1,0,0,rectangle,6,9.5,1,0,0,,5,0,0.00226,6,9.5,1,0,0,0,16,16,126,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f725cec0d210519997947e6,5ff3e5d3c274b3a61aeb7843,2021-01-04_22h09.18.070,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,2.790055,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,76,51.5,1,0,0,response1disk,5,18,-6,-1.5,1,0,0,rectangle,-6,-1.5,1,0,0,,3,0,0.005835,-6,-1.5,1,0,0,0,17,17,128,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f725cec0d210519997947e6,5ff3e5d3c274b3a61aeb7843,2021-01-04_22h09.18.070,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,3.857805,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82,-42.5,1,0,0,response3disk,9,19,3,-3.5,1,0,0,rectangle,3,-3.5,1,0,0,,7,0,0.00314,3,-3.5,1,0,0,0,18,18,15,1,,,,,,,,,,,,,,,,,,,,,
