key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.683,,,,,,,,,,,,,,,,,,,,,,,,,,,6,59,83,1,0,0,response1disk,1,103,30,0,1,0,0,rectangle,30,0,1,0,0,4,4,0,0.001,30,0,1,0,0,0,102,102,5,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,0.834,,,,,,,,,,,,,,,,,,,,,,,,,,,3,90,-66,1,0,0,response3disk,5,104,-30,10,1,0,0,rectangle,-30,10,1,0,0,4,1,0,0.002,-30,10,1,0,0,0,103,103,66,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.601,,,,,,,,,,,,,,,,,,,,,,,,,,,4,105,59,1,0,0,response1disk,9,105,6,-1,1,0,0,rectangle,6,-1,1,0,0,4,2,0,0,6,-1,1,0,0,0,104,104,75,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.885,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-70,-104,1,0,0,response5disk,4,106,-37,-8,1,0,0,rectangle,-37,-8,1,0,0,4,4,0,0.001,-37,-8,1,0,0,0,105,105,110,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.618,,,,,,,,,,,,,,,,,,,,,,,,,,,3,51,102,1,0,0,response1disk,1,107,35,8,1,0,0,rectangle,35,8,1,0,0,4,6,0,0.002,35,8,1,0,0,0,106,106,125,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,3,70,-45,1,0,0,response3disk,7,108,-3,8,1,0,0,rectangle,-3,8,1,0,0,4,1,0,0.002,-3,8,1,0,0,0,107,107,41,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.818,,,,,,,,,,,,,,,,,,,,,,,,,,,8,48,107,1,0,0,response1disk,4,109,4,1,1,0,0,rectangle,4,1,1,0,0,4,0,0,0.001,4,1,1,0,0,0,108,108,78,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.318,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-42,-90,1,0,0,response5disk,3,110,-38,3,1,0,0,rectangle,-38,3,1,0,0,4,7,0,0.002,-38,3,1,0,0,0,109,109,25,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.651,,,,,,,,,,,,,,,,,,,,,,,,,,,9,51,92,1,0,0,response1disk,7,111,26,1,1,0,0,rectangle,26,1,1,0,0,4,2,0,0.001,26,1,1,0,0,0,110,110,121,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.268,,,,,,,,,,,,,,,,,,,,,,,,,,,4,35,73,1,0,0,response1disk,9,112,23,-12,1,0,0,rectangle,23,-12,1,0,0,4,1,0,0.002,23,-12,1,0,0,0,111,111,90,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,4,46,89,1,0,0,response1disk,1,113,31,8,1,0,0,rectangle,31,8,1,0,0,4,0,0,0.001,31,8,1,0,0,0,112,112,115,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.867,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-45,93,1,0,0,response7disk,6,114,-32,4,1,0,0,rectangle,-32,4,1,0,0,4,6,0,0.001,-32,4,1,0,0,0,113,113,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,2.419,,,,,,,,,,,,,,,,,,,,,,,,,,,8,89,38,1,0,0,response1disk,5,115,5,-11,1,0,0,rectangle,5,-11,1,0,0,4,0,0,0.002,5,-11,1,0,0,0,114,114,152,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.034,,,,,,,,,,,,,,,,,,,,,,,,,,,8,92,-48,1,0,0,response3disk,6,116,-15,16,1,0,0,rectangle,-15,16,1,0,0,4,7,0,0.003,-15,16,1,0,0,0,115,115,37,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.484,,,,,,,,,,,,,,,,,,,,,,,,,,,9,132,-58,1,0,0,response3disk,2,117,25,-2,1,0,0,rectangle,41,91,1,0,0,7,7,1,1.869,0,-4,1,0,0,0,116,116,11,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.833,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,48,1,0,0,response1disk,2,118,-2,11,1,0,0,rectangle,-2,11,1,0,0,7,3,0,0.001,-2,11,1,0,0,0,117,117,24,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.652,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-45,72,1,0,0,response7disk,1,119,-23,10,1,0,0,rectangle,-82,-146,1,0,0,3,3,1,1.786,5,-6,1,0,0,0,118,118,76,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,8,88,-35,1,0,0,response3disk,9,120,3,-1,1,0,0,rectangle,3,-1,1,0,0,3,1,0,0.002,3,-1,1,0,0,0,119,119,105,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.019,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50,141,1,0,0,response1disk,6,121,1,-14,1,0,0,rectangle,1,-14,1,0,0,3,7,0,0.002,1,-14,1,0,0,0,120,120,58,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,0.868,,,,,,,,,,,,,,,,,,,,,,,,,,,5,88,-85,1,0,0,response3disk,8,122,-35,0,1,0,0,rectangle,-35,0,1,0,0,3,4,0,0.002,-35,0,1,0,0,0,121,121,149,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,114,57,1,0,0,response1disk,8,123,15,-10,1,0,0,rectangle,15,-10,1,0,0,3,6,0,0.002,15,-10,1,0,0,0,122,122,52,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,8,99,53,1,0,0,response1disk,3,124,8,2,1,0,0,rectangle,8,2,1,0,0,3,1,0,0.002,8,2,1,0,0,0,123,123,154,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-110,35,1,0,0,response7disk,5,125,-11,8,1,0,0,rectangle,-11,8,1,0,0,3,6,0,0.002,-11,8,1,0,0,0,124,124,59,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.101,,,,,,,,,,,,,,,,,,,,,,,,,,,9,64,105,1,0,0,response1disk,5,126,-5,-5,1,0,0,rectangle,-5,-5,1,0,0,3,7,0,0.001,-5,-5,1,0,0,0,125,125,134,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.918,,,,,,,,,,,,,,,,,,,,,,,,,,,5,102,46,1,0,0,response1disk,9,127,19,14,1,0,0,rectangle,112,51,1,0,0,6,6,1,1.484,-14,5,1,0,0,0,126,126,136,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,2.701,,,,,,,,,,,,,,,,,,,,,,,,,,,2,137,40,1,0,0,response1disk,9,128,-33,1,1,0,0,rectangle,-33,1,1,0,0,6,4,0,0.002,-33,1,1,0,0,0,127,127,72,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,2.102,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-116,-34,1,0,0,response5disk,4,129,-2,-12,1,0,0,rectangle,-2,-12,1,0,0,6,7,0,0.002,-2,-12,1,0,0,0,128,128,54,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.718,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-55,84,1,0,0,response7disk,2,130,-29,-4,1,0,0,rectangle,-29,-4,1,0,0,6,6,0,0.001,-29,-4,1,0,0,0,129,129,142,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.867,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59,88,1,0,0,response1disk,5,131,24,8,1,0,0,rectangle,24,8,1,0,0,6,7,0,0.001,24,8,1,0,0,0,130,130,28,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.951,,,,,,,,,,,,,,,,,,,,,,,,,,,6,73,80,1,0,0,response1disk,2,132,31,1,1,0,0,rectangle,31,1,1,0,0,6,4,0,0.001,31,1,1,0,0,0,131,131,112,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.301,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,-112,1,0,0,response3disk,9,133,-17,-3,1,0,0,rectangle,-17,-3,1,0,0,6,5,0,0.001,-17,-3,1,0,0,0,132,132,15,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.801,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38,78,1,0,0,response1disk,6,134,14,3,1,0,0,rectangle,14,3,1,0,0,6,1,0,0.002,14,3,1,0,0,0,133,133,113,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.318,,,,,,,,,,,,,,,,,,,,,,,,,,,5,73,59,1,0,0,response1disk,7,135,35,-7,1,0,0,rectangle,35,-7,1,0,0,6,4,0,0.001,35,-7,1,0,0,0,134,134,146,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-45,83,1,0,0,response7disk,7,136,-12,3,1,0,0,rectangle,-12,3,1,0,0,6,2,0,0.002,-12,3,1,0,0,0,135,135,34,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103,34,1,0,0,response1disk,3,137,6,-8,1,0,0,rectangle,6,-8,1,0,0,6,2,0,0.001,6,-8,1,0,0,0,136,136,1,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,2.453,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-151,33,1,0,0,response7disk,4,138,-46,14,1,0,0,rectangle,-46,14,1,0,0,6,2,0,0.001,-46,14,1,0,0,0,137,137,70,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-53,67,1,0,0,response7disk,6,139,-10,-1,1,0,0,rectangle,-10,-1,1,0,0,6,7,0,0.002,-10,-1,1,0,0,0,138,138,91,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.785,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94,46,1,0,0,response1disk,7,140,15,-2,1,0,0,rectangle,15,-2,1,0,0,6,6,0,0.001,15,-2,1,0,0,0,139,139,150,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.668,,,,,,,,,,,,,,,,,,,,,,,,,,,8,99,35,1,0,0,response1disk,3,141,16,-9,1,0,0,rectangle,16,-9,1,0,0,6,7,0,0.001,16,-9,1,0,0,0,140,140,71,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.966,,,,,,,,,,,,,,,,,,,,,,,,,,,7,108,56,1,0,0,response1disk,4,142,32,7,1,0,0,rectangle,32,7,1,0,0,6,7,0,0.002,32,7,1,0,0,0,141,141,43,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,40,1,0,0,response1disk,9,143,22,13,1,0,0,rectangle,22,13,1,0,0,6,3,0,0.002,22,13,1,0,0,0,142,142,143,1,,,,,,,,,,,,,,,,,,,,,
